FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
10/25/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2600,BOS,"Boston, MA",DFW,"Dallas/Fort Worth, TX",813,,,,,,,1134,,,1,A,0,261,,,1562,,,,,
6/15/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1129,PHX,"Phoenix, AZ",SNA,"Santa Ana, CA",925,926,1,17,943,1041,3,1045,1044,-1,0,,0,80,78,58,338,,,,,
12/7/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2921,DAL,"Dallas, TX",SAN,"San Diego, CA",930,925,-5,14,939,1014,5,1045,1019,-26,0,,0,195,174,155,1182,,,,,
10/28/2021,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,931,PHX,"Phoenix, AZ",SEA,"Seattle, WA",2011,2038,27,14,2052,2326,11,2324,2337,13,0,,0,193,179,154,1107,,,,,
5/5/2022,Republic Airline,Republic Airline: YX,YX,20452,4913,CVG,"Cincinnati, OH",BOS,"Boston, MA",1400,1357,-3,12,1409,1546,7,1603,1553,-10,0,,0,123,116,97,752,,,,,
10/12/2020,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,696,PDX,"Portland, OR",ORD,"Chicago, IL",700,653,-7,23,716,1234,12,1255,1246,-9,0,,0,235,233,198,1739,,,,,
1/7/2021,Republic Airline,Republic Airline: YX,YX,20452,3437,LGA,"New York, NY",ORD,"Chicago, IL",1515,1509,-6,15,1524,1622,16,1705,1638,-27,0,,0,170,149,118,733,,,,,
6/12/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1935,PBI,"West Palm Beach/Palm Beach, FL",EWR,"Newark, NJ",2015,2024,9,11,2035,2256,15,2315,2311,-4,0,,0,180,167,141,1023,,,,,
7/21/2020,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,203,ALB,"Albany, NY",ORD,"Chicago, IL",645,641,-4,10,651,741,13,808,754,-14,0,,0,143,133,110,723,,,,,
9/27/2021,Allegiant Air,Allegiant Air: G4,G4,20368,908,SDF,"Louisville, KY",FLL,"Fort Lauderdale, FL",1535,1538,3,13,1551,1749,7,1757,1756,-1,0,,0,142,138,118,895,,,,,
3/30/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4871,PDX,"Portland, OR",LAX,"Los Angeles, CA",1135,1133,-2,10,1143,1337,14,1401,1351,-10,0,,0,146,138,114,834,,,,,
11/29/2020,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5196,DTW,"Detroit, MI",BTV,"Burlington, VT",1354,1348,-6,14,1402,1513,4,1535,1517,-18,0,,0,101,89,71,537,,,,,
5/22/2022,Envoy Air,Envoy Air: MQ,MQ,20398,3678,AGS,"Augusta, GA",DCA,"Washington, DC",1730,,,,,,,1911,,,1,B,0,101,,,468,,,,,
6/21/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,896,SJC,"San Jose, CA",SLC,"Salt Lake City, UT",1315,1914,359,11,1925,2145,8,1600,2153,353,0,,0,105,99,80,584,0,0,0,0,353
7/11/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4067,OAK,"Oakland, CA",LAX,"Los Angeles, CA",1736,1725,-11,21,1746,1844,13,1905,1857,-8,0,,0,89,92,58,337,,,,,
10/7/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1232,ATL,"Atlanta, GA",GRR,"Grand Rapids, MI",2154,2152,-2,20,2212,2334,7,2348,2341,-7,0,,0,114,109,82,640,,,,,
5/19/2022,Republic Airline,Republic Airline: YX,YX,20452,5786,LGA,"New York, NY",PIT,"Pittsburgh, PA",1709,1746,37,15,1801,1900,3,1857,1903,6,0,,0,108,77,59,335,,,,,
1/15/2020,Republic Airline,Republic Airline: YX,YX,20452,3541,PIT,"Pittsburgh, PA",EWR,"Newark, NJ",1425,1422,-3,17,1439,1535,14,1600,1549,-11,0,,0,95,87,56,319,,,,,
3/10/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2068,JAN,"Jackson/Vicksburg, MS",ATL,"Atlanta, GA",1222,1218,-4,11,1229,1420,8,1445,1428,-17,0,,0,83,70,51,341,,,,,
2/7/2022,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1182,MCO,"Orlando, FL",PVD,"Providence, RI",830,,,,,,,1113,,,1,A,0,163,,,1072,,,,,
5/10/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,935,CLE,"Cleveland, OH",MDW,"Chicago, IL",1305,1300,-5,7,1307,1301,4,1320,1305,-15,0,,0,75,65,54,307,,,,,
12/7/2021,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5781,MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX",1310,1427,77,31,1458,1659,10,1544,1709,85,0,,0,154,162,121,821,17,0,8,0,60
1/30/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2426,IAH,"Houston, TX",BNA,"Nashville, TN",1055,1050,-5,10,1100,1227,7,1250,1234,-16,0,,0,115,104,87,657,,,,,
1/20/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1828,MCO,"Orlando, FL",ORD,"Chicago, IL",1655,1653,-2,15,1708,1833,7,1855,1840,-15,0,,0,180,167,145,1005,,,,,
12/17/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4265,MSP,"Minneapolis, MN",BRD,"Brainerd, MN",2140,2144,4,14,2158,2223,8,2247,2231,-16,0,,0,67,47,25,114,,,,,
10/24/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1995,MCO,"Orlando, FL",PHX,"Phoenix, AZ",1733,1725,-8,56,1821,1927,7,1915,1934,19,0,,0,282,309,246,1849,0,0,19,0,0
3/7/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2871,ATL,"Atlanta, GA",BNA,"Nashville, TN",829,820,-9,19,839,818,6,835,824,-11,0,,0,66,64,39,214,,,,,
2/8/2023,Envoy Air,Envoy Air: MQ,MQ,20398,3617,MIA,"Miami, FL",JAX,"Jacksonville, FL",1341,1337,-4,10,1347,1439,4,1502,1443,-19,0,,0,81,66,52,335,,,,,
11/26/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,321,RSW,"Fort Myers, FL",BWI,"Baltimore, MD",1800,1808,8,13,1821,2020,4,2020,2024,4,0,,0,140,136,119,919,,,,,
1/24/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1531,DEN,"Denver, CO",OKC,"Oklahoma City, OK",1335,1333,-2,13,1346,1554,4,1605,1558,-7,0,,0,90,85,68,495,,,,,
11/12/2020,Envoy Air,Envoy Air: MQ,MQ,20398,3565,GRB,"Green Bay, WI",ORD,"Chicago, IL",1051,1045,-6,8,1053,1135,8,1201,1143,-18,0,,0,70,58,42,174,,,,,
2/14/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5036,GCC,"Gillette, WY",DEN,"Denver, CO",545,820,155,25,845,940,8,711,948,157,0,,0,86,88,55,313,155,0,2,0,0
12/23/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2178,ONT,"Ontario, CA",DAL,"Dallas, TX",815,814,-1,12,826,1247,4,1305,1251,-14,0,,0,170,157,141,1200,,,,,
6/7/2019,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5187,CLT,"Charlotte, NC",SDF,"Louisville, KY",2030,2026,-4,31,2057,2159,4,2203,2203,0,0,,0,93,97,62,335,,,,,
7/27/2020,JetBlue Airways,JetBlue Airways: B6,B6,20409,928,MCO,"Orlando, FL",EWR,"Newark, NJ",1535,1524,-11,11,1535,1747,6,1815,1753,-22,0,,0,160,149,132,937,,,,,
7/13/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3640,MSP,"Minneapolis, MN",MOT,"Minot, ND",1020,1017,-3,12,1029,1135,2,1159,1137,-22,0,,0,99,80,66,449,,,,,
11/29/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,885,TPA,"Tampa, FL",BWI,"Baltimore, MD",1405,1402,-3,9,1411,1609,3,1620,1612,-8,0,,0,135,130,118,842,,,,,
6/30/2021,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1286,PDX,"Portland, OR",LAS,"Las Vegas, NV",1630,1626,-4,18,1644,1900,8,1840,1908,28,0,,0,130,162,136,763,0,0,28,0,0
8/26/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3281,FWA,"Fort Wayne, IN",DFW,"Dallas/Fort Worth, TX",759,747,-12,17,804,901,22,933,923,-10,0,,0,154,156,117,859,,,,,
11/24/2021,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5403,ATL,"Atlanta, GA",LFT,"Lafayette, LA",1024,1026,2,20,1046,1105,4,1114,1109,-5,0,,0,110,103,79,503,,,,,
4/29/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2464,RSW,"Fort Myers, FL",EWR,"Newark, NJ",1100,1056,-4,15,1111,1348,6,1351,1354,3,0,,0,171,178,157,1068,,,,,
7/28/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2094,PHX,"Phoenix, AZ",BNA,"Nashville, TN",1435,1452,17,18,1510,2016,9,1950,2025,35,0,,0,195,213,186,1449,17,0,18,0,0
5/5/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1535,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1723,1717,-6,13,1730,1834,20,1901,1854,-7,0,,0,98,97,64,430,,,,,
3/25/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1900,ATL,"Atlanta, GA",PBI,"West Palm Beach/Palm Beach, FL",2256,2358,62,13,11,122,4,45,126,41,0,,0,109,88,71,545,0,0,0,0,41
7/26/2019,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1182,MCO,"Orlando, FL",PVD,"Providence, RI",1334,1353,19,35,1428,1656,7,1623,1703,40,0,,0,169,190,148,1072,0,0,40,0,0
1/7/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4168,BTR,"Baton Rouge, LA",ATL,"Atlanta, GA",710,705,-5,11,716,920,10,950,930,-20,0,,0,100,85,64,448,,,,,
4/2/2022,Republic Airline,Republic Airline: YX,YX,20452,5854,BOS,"Boston, MA",CLE,"Cleveland, OH",1545,1543,-2,15,1558,1734,4,1757,1738,-19,0,,0,132,115,96,563,,,,,
12/17/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2305,JFK,"New York, NY",SFO,"San Francisco, CA",1659,1659,0,32,1731,2039,7,2045,2046,1,0,,0,406,407,368,2586,,,,,
12/4/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1025,TUS,"Tucson, AZ",DFW,"Dallas/Fort Worth, TX",805,806,1,11,817,1055,8,1112,1103,-9,0,,0,127,117,98,813,,,,,
9/22/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4891,DAL,"Dallas, TX",BNA,"Nashville, TN",2215,2212,-3,17,2229,2349,5,2355,2354,-1,0,,0,100,102,80,623,,,,,
1/7/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4267,MSP,"Minneapolis, MN",RHI,"Rhinelander, WI",1115,1752,397,9,1801,1831,2,1224,1833,369,0,,0,69,41,30,190,369,0,0,0,0
1/1/2020,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4901,DTW,"Detroit, MI",CVG,"Cincinnati, OH",1225,1221,-4,17,1238,1318,5,1348,1323,-25,0,,0,83,62,40,229,,,,,
3/11/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1164,ATL,"Atlanta, GA",STL,"St. Louis, MO",635,634,-1,12,646,707,5,720,712,-8,0,,0,105,98,81,484,,,,,
8/21/2023,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2048,ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX",1245,1243,-2,21,1304,1446,11,1520,1457,-23,0,,0,155,134,102,802,,,,,
6/30/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1371,LAX,"Los Angeles, CA",SMF,"Sacramento, CA",820,816,-4,14,830,932,5,946,937,-9,0,,0,86,81,62,373,,,,,
1/28/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2179,MIA,"Miami, FL",ATL,"Atlanta, GA",615,610,-5,11,621,752,14,813,806,-7,0,,0,118,116,91,594,,,,,
7/5/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1620,SMF,"Sacramento, CA",BUR,"Burbank, CA",1435,1433,-2,10,1443,1539,2,1550,1541,-9,0,,0,75,68,56,358,,,,,
1/23/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2230,MIA,"Miami, FL",IAH,"Houston, TX",2159,2243,44,14,2257,18,5,1,23,22,0,,0,182,160,141,964,0,0,0,0,22
3/24/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2808,HOU,"Houston, TX",ATL,"Atlanta, GA",600,555,-5,16,611,833,12,856,845,-11,0,,0,116,110,82,696,,,,,
11/19/2022,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,2516,LAS,"Las Vegas, NV",RNO,"Reno, NV",1745,1800,15,11,1811,1909,6,1914,1915,1,0,,0,89,75,58,345,,,,,
7/7/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1643,CLT,"Charlotte, NC",ILM,"Wilmington, NC",724,719,-5,27,746,821,3,827,824,-3,0,,0,63,65,35,185,,,,,
3/26/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1555,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1158,1202,4,13,1215,1255,4,1312,1259,-13,0,,0,74,57,40,236,,,,,
2/7/2023,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1152,SEA,"Seattle, WA",OAK,"Oakland, CA",2120,2114,-6,10,2124,2302,4,2324,2306,-18,0,,0,124,112,98,672,,,,,
10/11/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3868,ELM,"Elmira/Corning, NY",DTW,"Detroit, MI",1543,1539,-4,11,1550,1643,12,1706,1655,-11,0,,0,83,76,53,332,,,,,
11/21/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2202,MIA,"Miami, FL",JFK,"New York, NY",1155,1213,18,16,1229,1451,6,1451,1457,6,0,,0,176,164,142,1089,,,,,
7/15/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3472,MDW,"Chicago, IL",ATL,"Atlanta, GA",615,624,9,14,638,904,9,910,913,3,0,,0,115,109,86,591,,,,,
5/11/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4574,HOU,"Houston, TX",ATL,"Atlanta, GA",1650,1814,84,16,1830,2108,4,1950,2112,82,0,,0,120,118,98,696,0,0,0,0,82
4/19/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1165,LAX,"Los Angeles, CA",DCA,"Washington, DC",735,733,-2,26,759,1526,10,1534,1536,2,0,,0,299,303,267,2311,,,,,
12/25/2019,Envoy Air,Envoy Air: MQ,MQ,20398,3353,ABI,"Abilene, TX",DFW,"Dallas/Fort Worth, TX",930,922,-8,7,929,1000,7,1032,1007,-25,0,,0,62,45,31,158,,,,,
5/24/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1348,OAK,"Oakland, CA",PHX,"Phoenix, AZ",1355,1357,2,9,1406,1537,5,1550,1542,-8,0,,0,115,105,91,646,,,,,
5/11/2021,Envoy Air,Envoy Air: MQ,MQ,20398,3918,DAY,"Dayton, OH",ORD,"Chicago, IL",1759,1752,-7,14,1806,1802,11,1829,1813,-16,0,,0,90,81,56,240,,,,,
8/15/2023,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,698,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",600,621,21,12,633,1017,5,1025,1022,-3,0,,0,205,181,164,1372,,,,,
2/3/2023,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1191,TPA,"Tampa, FL",DTW,"Detroit, MI",2100,2056,-4,9,2105,2322,12,2346,2334,-12,0,,0,166,158,137,983,,,,,
2/21/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1682,SMF,"Sacramento, CA",DFW,"Dallas/Fort Worth, TX",54,52,-2,9,101,552,7,610,559,-11,0,,0,196,187,171,1431,,,,,
5/1/2019,JetBlue Airways,JetBlue Airways: B6,B6,20409,1126,FLL,"Fort Lauderdale, FL",RDU,"Raleigh/Durham, NC",2000,1950,-10,15,2005,2144,4,2202,2148,-14,0,,0,122,118,99,680,,,,,
12/11/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,946,PBI,"West Palm Beach/Palm Beach, FL",LGA,"New York, NY",1940,2000,20,10,2010,2223,18,2227,2241,14,0,,0,167,161,133,1035,,,,,
3/18/2021,Allegiant Air,Allegiant Air: G4,G4,20368,59,LAS,"Las Vegas, NV",ICT,"Wichita, KS",1223,1211,-12,28,1239,1637,6,1641,1643,2,0,,0,138,152,118,986,,,,,
6/29/2019,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,405,DEN,"Denver, CO",LAX,"Los Angeles, CA",1236,1226,-10,14,1240,1340,8,1412,1348,-24,0,,0,156,142,120,862,,,,,
10/7/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1852,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",801,756,-5,13,809,919,5,942,924,-18,0,,0,101,88,70,414,,,,,
8/8/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2710,HOU,"Houston, TX",PHX,"Phoenix, AZ",1335,1400,25,8,1408,1421,6,1410,1427,17,0,,0,155,147,133,1020,17,0,0,0,0
8/18/2023,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5358,DTW,"Detroit, MI",TYS,"Knoxville, TN",1945,2009,24,25,2034,2136,3,2117,2139,22,0,,0,92,90,62,443,14,0,0,0,8
7/1/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2680,ATL,"Atlanta, GA",BUF,"Buffalo, NY",2159,,,,,,,3,,,1,A,0,124,,,712,,,,,
3/9/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,402,PHL,"Philadelphia, PA",PHX,"Phoenix, AZ",1800,1901,61,19,1920,2122,13,2028,2135,67,0,,0,328,334,302,2075,0,0,6,0,61
8/10/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3492,SNA,"Santa Ana, CA",SFO,"San Francisco, CA",1820,1826,6,13,1839,1937,4,1949,1941,-8,0,,0,89,75,58,372,,,,,
9/29/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2282,PDX,"Portland, OR",SLC,"Salt Lake City, UT",1700,1655,-5,9,1704,1929,4,1948,1933,-15,0,,0,108,98,85,630,,,,,
9/14/2021,JetBlue Airways,JetBlue Airways: B6,B6,20409,2469,BOS,"Boston, MA",FLL,"Fort Lauderdale, FL",1655,1703,8,13,1716,1956,4,2022,2000,-22,0,,0,207,177,160,1237,,,,,
3/9/2022,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5762,BOI,"Boise, ID",PHX,"Phoenix, AZ",640,632,-8,43,715,847,4,846,851,5,0,,0,126,139,92,735,,,,,
11/29/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1932,STL,"St. Louis, MO",CLT,"Charlotte, NC",1624,1622,-2,11,1633,1851,16,1917,1907,-10,0,,0,113,105,78,575,,,,,
8/12/2023,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1272,LAS,"Las Vegas, NV",IAH,"Houston, TX",1240,1252,12,19,1311,1748,6,1746,1754,8,0,,0,186,182,157,1222,,,,,
3/16/2020,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,348,OGG,"Kahului, HI",ORD,"Chicago, IL",1610,1601,-9,15,1616,435,3,504,438,-26,0,,0,474,457,439,4184,,,,,
12/23/2022,Envoy Air,Envoy Air: MQ,MQ,20398,3886,TYS,"Knoxville, TN",ORD,"Chicago, IL",630,620,-10,57,717,734,9,727,743,16,0,,0,117,143,77,475,0,0,16,0,0
10/3/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,340,RNO,"Reno, NV",BUR,"Burbank, CA",1030,1024,-6,11,1035,1131,1,1150,1132,-18,0,,0,80,68,56,374,,,,,
12/3/2019,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6224,IAH,"Houston, TX",DAY,"Dayton, OH",1845,1837,-8,16,1853,2156,6,2211,2202,-9,0,,0,146,145,123,929,,,,,
11/7/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1556,EWR,"Newark, NJ",SJU,"San Juan, PR",940,959,19,22,1021,1442,12,1444,1454,10,0,,0,244,235,201,1608,,,,,
8/13/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2957,BNA,"Nashville, TN",MSP,"Minneapolis, MN",1820,1816,-4,13,1829,2009,3,2030,2012,-18,0,,0,130,116,100,695,,,,,
11/5/2019,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5943,MAF,"Midland/Odessa, TX",DFW,"Dallas/Fort Worth, TX",1618,1608,-10,12,1620,1708,8,1737,1716,-21,0,,0,79,68,48,309,,,,,
2/17/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1230,MCO,"Orlando, FL",MEM,"Memphis, TN",1650,1645,-5,7,1652,1734,6,1800,1740,-20,0,,0,130,115,102,684,,,,,
3/11/2022,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5130,PNS,"Pensacola, FL",CLT,"Charlotte, NC",934,1037,63,15,1052,1254,18,1221,1312,51,0,,0,107,95,62,488,40,0,0,0,11
5/2/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,762,MSP,"Minneapolis, MN",SLC,"Salt Lake City, UT",1801,1804,3,9,1813,1940,5,1940,1945,5,0,,0,159,161,147,991,,,,,
3/22/2023,Envoy Air,Envoy Air: MQ,MQ,20398,4138,DFW,"Dallas/Fort Worth, TX",XNA,"Fayetteville, AR",2041,2050,9,26,2116,2203,8,2151,2211,20,0,,0,70,81,47,280,9,0,11,0,0
3/5/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1107,HDN,"Hayden, CO",IAD,"Washington, DC",1400,1417,17,34,1451,1949,5,1942,1954,12,0,,0,222,217,178,1582,,,,,
1/8/2022,Republic Airline,Republic Airline: YX,YX,20452,4712,JFK,"New York, NY",RIC,"Richmond, VA",915,909,-6,23,932,1027,4,1046,1031,-15,0,,0,91,82,55,288,,,,,
3/29/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2945,DCA,"Washington, DC",DTW,"Detroit, MI",1245,,,,,,,1429,,,1,D,0,104,,,405,,,,,
2/15/2019,Republic Airline,Republic Airline: YX,YX,20452,4597,CLT,"Charlotte, NC",TLH,"Tallahassee, FL",1815,1810,-5,23,1833,1938,5,1954,1943,-11,0,,0,99,93,65,386,,,,,
7/27/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,834,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",846,851,5,25,916,1021,16,1035,1037,2,0,,0,109,106,65,414,,,,,
3/23/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2087,MSP,"Minneapolis, MN",BIL,"Billings, MT",1840,1837,-3,14,1851,1936,5,1949,1941,-8,0,,0,129,124,105,748,,,,,
1/3/2019,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,230,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",2255,2250,-5,14,2304,28,25,46,53,7,0,,0,111,123,84,581,,,,,
8/18/2023,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1263,LAX,"Los Angeles, CA",RDM,"Bend/Redmond, OR",1630,1618,-12,19,1637,1813,26,1836,1839,3,0,,0,126,141,96,726,,,,,
6/28/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,516,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",955,1023,28,14,1037,1136,11,1133,1147,14,0,,0,278,264,239,1947,,,,,
8/22/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2160,STL,"St. Louis, MO",MCO,"Orlando, FL",2100,2104,4,10,2114,8,6,15,14,-1,0,,0,135,130,114,882,,,,,
12/11/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1227,BWI,"Baltimore, MD",CLT,"Charlotte, NC",1020,1013,-7,13,1026,1128,7,1200,1135,-25,0,,0,100,82,62,361,,,,,
8/16/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1595,AUS,"Austin, TX",DFW,"Dallas/Fort Worth, TX",649,644,-5,10,654,735,14,759,749,-10,0,,0,70,65,41,190,,,,,
8/1/2023,Envoy Air,Envoy Air: MQ,MQ,20398,4108,DFW,"Dallas/Fort Worth, TX",SGF,"Springfield, MO",1030,1029,-1,34,1103,1159,4,1201,1203,2,0,,0,91,94,56,364,,,,,
4/28/2022,Allegiant Air,Allegiant Air: G4,G4,20368,628,PVD,"Providence, RI",BNA,"Nashville, TN",1702,1711,9,12,1723,1828,7,1829,1835,6,0,,0,147,144,125,906,,,,,
9/12/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2290,OMA,"Omaha, NE",DEN,"Denver, CO",1412,1414,2,16,1430,1443,8,1452,1451,-1,0,,0,100,97,73,472,,,,,
3/28/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1234,MSP,"Minneapolis, MN",TPA,"Tampa, FL",1945,1941,-4,12,1953,2320,4,2355,2324,-31,0,,0,190,163,147,1306,,,,,
12/22/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1284,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",1645,1639,-6,16,1655,1808,3,1835,1811,-24,0,,0,110,92,73,515,,,,,
12/7/2021,Republic Airline,Republic Airline: YX,YX,20452,5727,CLT,"Charlotte, NC",LGA,"New York, NY",1801,1752,-9,18,1810,1925,17,2000,1942,-18,0,,0,119,110,75,544,,,,,
12/15/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1761,DEN,"Denver, CO",SAN,"San Diego, CA",1805,1821,16,11,1832,1934,3,1930,1937,7,0,,0,145,136,122,853,,,,,
4/20/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4085,PHX,"Phoenix, AZ",AUS,"Austin, TX",1340,1339,-1,11,1350,1734,3,1750,1737,-13,0,,0,130,118,104,872,,,,,
